index,id_lu_1,word_1,pos_1,fnDefinition_1,relation,id_lu_2,word_2,pos_2,fnDefinition_2
1683,15079,period,noun,a length or portion of time. ,hyponym,23045,life,noun,"a prisoner is sentenced to spend the remainder of their natural life incarcarated; occurs with a limited set of collocational verbs (e.g. do, serve, etc.)  "
1684,15079,period,noun,a length or portion of time. ,hyponym,17997,century,noun,(of an event or state) lasting one hundred years.
1685,15079,period,noun,a length or portion of time. ,hyponym,18119,century,noun,the period of 100 years
1686,15079,period,noun,a length or portion of time. ,hyponym,18060,day,noun,"a twenty-four-hour period as a unit of time, reckoned from one midnight to the next and corresponding to a rotation of the earth on its axis"
1687,15079,period,noun,a length or portion of time. ,hyponym,24779,past,noun,a person' s or thing' s history or earlier life.
1688,15079,period,noun,a length or portion of time. ,hyponym,18115,era,noun,a major division of time that is a subdivision of an aeon and is itself subdivided into periods.
1689,15079,period,noun,a length or portion of time. ,hyponym,17998,millennium,noun,"a period of a thousand years, especially when calculated from the traditional date of the birth of Christ."
1690,15079,period,noun,a length or portion of time. ,hyponym,18120,millennium,noun,"a period of a thousand years, especially when calculated from the traditional date of the birth of Christ."
1691,15079,period,noun,a length or portion of time. ,hyponym,18087,year,noun,"the period of 365 days (or 366 days in leap years) starting from the first of January, used for reckoning time in ordinary affairs"
1692,15079,period,noun,a length or portion of time. ,hyponym,18114,quarter,noun,"a period of three months, used especially in reference to financial transactions"
1693,15079,period,noun,a length or portion of time. ,hyponym,17995,year,noun,(of an event or state) lasting (approximately) 365 days
1694,15079,period,noun,a length or portion of time. ,hyponym,21815,lease,noun,"a contract by which one party conveys land, goods, or property to another for a specified time."
1695,15079,period,noun,a length or portion of time. ,hyponym,17996,decade,noun,(of an event or state) lasting ten years
1696,15079,period,noun,a length or portion of time. ,hyponym,18090,decade,noun,a period of ten years. 
1697,15079,period,noun,a length or portion of time. ,hypernym,18137,end,noun,The final point in a process.
1698,15079,period,noun,a length or portion of time. ,hypernym,23756,end,noun,a final part of something.
1699,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hyponym,23240,trade,noun,a transfer; an exchange.
1700,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hyponym,24014,exportation,noun,the act of moving goods out of an area for purposes of sale.
1701,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hyponym,17162,payment,noun,an amount paid or payable. 
1702,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hypernym,17147,transaction,noun,an instance of buying or selling.
1703,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hyponym,18868,evasion,noun,the act of eluding capture or a person intending to capture
1704,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hyponym,24010,importation,noun,the action of moving goods into an area.
1705,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",part_meronym,18349,shipping,noun,transporting freight by ship
1706,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hypernym,15790,system,noun,a complex machine whose parts are working together as a mechanism or interconnecting network
1707,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hypernym,24129,system,noun,a complex whole; a set of things working together as a mechanism or interconnecting network.
1708,15152,commerce,noun,"the activity of buying and selling, especially on a large scale",hypernym,22491,conversation,noun,an informal spoken exchange of news and ideas between two or more people.
1709,21046,product,noun,the finished item that is sold or exchanged. ,hyponym,15151,goods,noun,erchandise or possessions. 
1710,21046,product,noun,the finished item that is sold or exchanged. ,hyponym,23835,cargo,noun,a quantity of goods that is roughly equivalent to that which can be stored in a cargohold of some kind
1711,21046,product,noun,the finished item that is sold or exchanged. ,hyponym,19650,line,noun,a one-dimensional shape of some substance
1712,21046,product,noun,the finished item that is sold or exchanged. ,hyponym,25521,line,noun,a group of related products created by a company
1713,21046,product,noun,the finished item that is sold or exchanged. ,hyponym,17146,contraband,noun,goods that have been imported or exported illegally. 
1714,21046,product,noun,the finished item that is sold or exchanged. ,hypernym,15151,goods,noun,erchandise or possessions. 
1715,21046,product,noun,the finished item that is sold or exchanged. ,hyponym,23833,inventory,noun,a quantity of goods in stock.
1716,15205,poverty,noun,the state of being extremely poor.,hypernym,23596,society,noun,an club formed for a specific activity
1717,15205,poverty,noun,the state of being extremely poor.,hypernym,22289,definition,noun," a formal statement of the exact nature, scope, or meaning of something."
1718,15205,poverty,noun,the state of being extremely poor.,hypernym,19356,human being,noun,"a man, woman, or child of the species Homo sapiens."
1719,15243,increase,noun,a move up on a scale,hyponym,14900,augmentation,noun,the action of augmenting.
1720,15243,increase,noun,a move up on a scale,hyponym,15272,explosion,noun,a rapid (possibly alarming) increase in number or extent.
1721,15243,increase,noun,a move up on a scale,antonym,15248,decrease,noun,a downward move along some scale
1722,15243,increase,noun,a move up on a scale,hyponym,15285,gain,noun,an increase (in wealth or resources).
1723,15243,increase,noun,a move up on a scale,hyponym,23479,advance,noun,a development or improvement.
1724,15243,increase,noun,a move up on a scale,hyponym,14899,aggrandizement,noun,the result of causing something to seem greater.
1725,15243,increase,noun,a move up on a scale,hyponym,12964,appreciation,noun,"Perceptive recognition of value, significance or qualities."
1726,15243,increase,noun,a move up on a scale,hyponym,25250,addition,noun,the process of combining two numbers
1727,15243,increase,noun,a move up on a scale,hyponym,14906,expansion,noun,the action or an instance of expanding. 
1728,15243,increase,noun,a move up on a scale,hyponym,22150,expansion,noun,the act of growing larger
1729,21627,surrender,noun,the event of surrendering,hypernym,25606,combatant,noun,a person fighting in a (military) conflict.
1730,21627,surrender,noun,the event of surrendering,hypernym,15341,war,noun,"a state of competition, conflict, or hostility"
1731,21627,surrender,noun,the event of surrendering,hypernym,15353,warfare,noun,violent military operations between combatants
1732,23479,advance,noun,a development or improvement.,hypernym,15243,increase,noun,a move up on a scale
1733,15256,decline,noun,a lessening along some dimension; usually implies negative evaluation,hyponym,26266,deterioration,noun,the process of becoming worse.
1734,15256,decline,noun,a lessening along some dimension; usually implies negative evaluation,antonym,26264,improvement,noun,event in which (something) improves.
1735,26267,decline,noun,process of becoming worse.,antonym,26264,improvement,noun,event in which (something) improves.
1736,15269,fluctuation,noun,irregular rises and falls in number or amount,hypernym,23086,irregularity,noun,not normal
1737,15272,explosion,noun,a rapid (possibly alarming) increase in number or extent.,hypernym,15243,increase,noun,a move up on a scale
1738,15283,shift,noun,"a slight change in position, direction, or tendency.",hypernym,23252,change,noun,the process of changing
